劳伦皮埃尔蒂芬=Lao Luân Bì Ai Nhĩ Đế Phân
北斗七星月光舞=Bắc Đẩu Thất Tinh Nguyệt Quang Vũ
天极九转心法=Thiên Cực Cửu Chuyển Tâm Pháp
尼古拉斯二世=Ni Cổ Lạp Tư Nhị Thế
斩妖灭魔剑诀=Trảm Yêu Diệt Ma Kiếm Quyết
烈火天罡剑诀=Liệt Hỏa Thiên Cang Kiếm Quyết
特里帕蒂啐格=Đặc Lý Mạt Đế Thối Cách
特里帕蒂辛格=Đặc Lý Mạt Đế Tân Cách
瞬间转移大法=Thuấn Gian Chuyển Di Đại Pháp
阿布拉莫维奇=A Bố Lạp Mạc Duy Kỳ
降魔金刚法力=Hàng Ma Kim Cương Pháp Lực
下猎户悬臂=Hạ Liệp Hộ Huyền Tí
九门连星阵=Cửu Môn Liên Tinh Trận
五雷正天诀=Ngũ Lôi Chính Thiên Quyết
修罗绝天阵=Tu La Tuyệt Thiên Trận
克劳塞维斯=Khắc Lao Tắc Duy Tư
克莱乌迪马=Khắc Lai Ô Địch Mã
克莱门重工=Khắc Lai Môn Trọng Công
凤凰书学院=Phượng Hoàng Thư Học Viện
南希伯伦斯=Nam Hi Bá Luân Tư
卢克雷蒂娅=Lô Khắc Lôi Đế Á
哈利法克斯=Cáp Lợi Pháp Khắc Tư
哈立法克斯=Cáp Lập Pháp Khắc Tư
四灵群妖阵=Tứ Linh Quần Yêu Trận
大天罗神功=Đại Thiên La Thần Công
大慈大悲手=Đại Từ Đại Bi Thủ
天星失魂散=Thiên Tinh Thất Hồn Tán
天河群星阵=Thiên Hà Quần Tinh Trận
太清纯阳阵=Thái Thanh Thuần Dương Trận
太玄裂天道=Thái Huyền Liệt Thiên Đạo
如意心魂剑=Như Ý Tâm Hồn Kiếm
安东尼奥龙=An Đông Ni Áo Long
察罕特穆尔=Sát Hãn Đặc Mục Nhĩ
就想起来的=liền nhớ
山本十八郎=Sơn Bổn Thập Bát Lang
巴尔塔扎尔=Ba Nhĩ Tháp Trát Nhĩ
布雷肯里奇=Bố Lôi Khẳng Lý Kỳ
庐山不归路=Lư Sơn Bất Quy Lộ
弗极基米尔=Phất Cực Cơ Mễ Nhĩ
心禅不灭诀=Tâm Thiện Bất Diệt Quyết
戴德斯维尔=Đái Đức Tư Duy Nhĩ
摩尔克斯亚=Ma Nhĩ Khắc Tư Á
敏敏特穆尔=Mẫn Mẫn Đặc Mục Nhĩ
易天十二诀=Dịch Thiên Thập Nhị Quyết
普鲁斯托顿=Phổ Lỗ Tư Thác Đốn
梅斯菲尔德=Mai Tư Phỉ Nhĩ Đức
洛斯梅尔特=Lạc Tư Mai Nhĩ Đặc
海纳梵森特=Hải Nạp Phạm Sâm Đặc
玄冰震魂诀=Huyền Băng Chấn Hồn Quyết
玄灵神火阵=Huyền Linh Thần Hỏa Trận
皮儿马黑麻=Bì Nhi Mã Hắc Ma
石中焱炽铁=Thạch Trung Diễm Sí Thiết
神龙定星阵=Thần Long Định Tinh Trận
秋山林一夫=Thu Sơn Lâm Nhất Phu
秋山秣一夫=Thu Sơn Mạt Nhất Phu
米诺斯良格=Mễ Nặc Tư Lương Cách
约翰伯伦斯=Ước Hàn Bá Luân Tư
绝生十六式=Tuyệt Sanh Thập Lục Thức
罗德格里斯=La Đức Cách Lý Tư
罗斯柴尔德=La Tư Sài Nhĩ Đức
苍云奇绝阵=Thương Vân Kì Tuyệt Trận
苏莱曼四世=Tô Lai Mạn Tứ Thế
血玉玲珑塔=Huyết Ngọc Linh Lung Tháp
赵 ※ 云=Triệu Vân
朱媛丽=Chu Viện Lệ
朱子扬=Chu Tử Dương
朱子杨=Chu Tử Dương
朱小琼=Chu Tiểu Quỳnh
朱小红=Chu Tiểu Hồng
朱尔斯=Chu Nhĩ Tư
朱文奎=Chu Văn Khuê
朱晓东=Chu Hiểu Đông
朱晓红=Chu Hiểu Hồng
朱有才=Chu Hữu Tài
朱有财=Chu Hữu Tài
朱来怀=Chu Lai Hoài
朱林昌=Chu Lâm Xương
朱欢欢=Chu Hoan Hoan
朱治国=Chu Trị Quốc
朱浣涵=Chu Hoán Hàm
朱玉琪=Chu Ngọc Kỳ
朱畅松=Chu Sướng Tùng
朱祁嫣=Chu Kỳ Yên
朱祁钰=Chu Kỳ Ngọc
朱祁镇=Chu Kỳ Trấn
朱秋珊=Chu Thu San
朱笑川=Chu Tiếu Xuyên
朱笑白=Chu Tiếu Bạch
朱红梅=Chu Hồng Mai
朱虞琪=Chu Ngu Kỳ
朱钟汉=Chu Chung Hán
朱阳一=Chu Dương Nhất
朱颜惊=Chu Nhan Kinh
朴昌浩=Phác Xương Hạo
朴智珠=Phác Trí Châu
朴正义=Phác Chánh Nghĩa
朴真衣=Phác Chân Y
李一洋=Lý Nhất Dương
李丁山=Lý Đinh Sơn
李万仙=Lý Vạn Tiên
李万林=Lý Vạn Lâm
李三思=Lý Tam Tư
李三锒=Lý Tam Lang
李东海=Lý Đông Hải
李东钱=Lý Đông Tiền
李中雄=Lý Trung Hùng
李丽燕=Lý Lệ Yến
李丽纹=Lý Lệ Văn
李丽芬=Lý Lệ Phân
李义刚=Lý Nghĩa Cương
李乐凡=Lý Nhạc Phàm
李乐天=Lý Nhạc Thiên
李乐民=Lý Nhạc Dân
李乐霞=Lý Nhạc Hà
李云天=Lý Vân Thiên
李云霞=Lý Vân Hà
李云龙=Lý Vân Long
李令西=Lý Lệnh Tây
李仲莹=Lý Trọng Oánh
李仲蒙=Lý Trọng Mông
李伦哲=Lý Luân Triết
李佩窍=Lý Bội Khiếu
李信义=Lý Tín Nghĩa
李傲天=Lý Ngạo Thiên
李元业=Lý Nguyên Nghiệp
李元春=Lý Nguyên Xuân
李元霸=Lý Nguyên Phách
李光南=Lý Quang Nam
李光地=Lý Quang Địa
李光烁=Lý Quang Thước
李克强=Lý Khắc Cường
李全有=Lý Toàn Hữu
李兴华=Lý Hưng Hoa
李冬梅=Lý Đông Mai
李冷雨=Lý Lãnh Vũ
李凌锋=Lý Lăng Phong
李凝欢=Lý Ngưng Hoan
李力军=Lý Lực Quân
李化同=Lý Hóa Đồng
李北斗=Lý Bắc Đẩu
李占奇=Lý Chiêm Kỳ
李占强=Lý Chiêm Cường
李厉瑞=Lý Lệ Thụy
李双清=Lý Song Thanh
李可风=Lý Khả Phong
李名生=Lý Danh Sanh
李啸天=Lý Khiếu Thiên
李啸峰=Lý Khiếu Phong
李善元=Lý Thiện Nguyên
李嘉民=Lý Gia Dân
李四狗=Lý Tứ Cẩu
李园长=Lý Viên Trường
李国华=Lý Quốc Hoa
李国安=Lý Quốc An
李国成=Lý Quốc Thành
李国雄=Lý Quốc Hùng
李地清=Lý Địa Thanh
李培源=Lý Bồi Nguyên
李培诚=Lý Bồi Thành
李大头=Lý Đại Đầu
李大毛=Lý Đại Mao
李大炮=Lý Đại Pháo
李大路=Lý Đại Lộ
李天伦=Lý Thiên Luân
李天峰=Lý Thiên Phong
李天扬=Lý Thiên Dương
李天择=Lý Thiên Trạch
李天正=Lý Thiên Chánh
李太显=Lý Thái Hiển
李子仪=Lý Tử Nghi
李子琪=Lý Tử Kỳ
李存义=Lý Tồn Nghĩa
李孜省=Lý Tư Tỉnh
李孝业=Lý Hiếu Nghiệp
李孝义=Lý Hiếu Nghĩa
李孝功=Lý Hiếu Công
李孝成=Lý Hiếu Thành
李学忠=Lý Học Trung
李宇嘉=Lý Vũ Gia
李安水=Lý An Thủy
李宏飞=Lý Hoành Phi
李宗吾=Lý Tông Ngô
李宗瑞=Lý Tông Thụy
李宝儿=Lý Bảo Nhi
李宣石=Lý Tuyên Thạch
李寒烟=Lý Hàn Yên
李小刚=Lý Tiểu Cương
李小山=Lý Tiểu Sơn
李小川=Lý Tiểu Xuyên
李小德=Lý Tiểu Đức
李小艺=Lý Tiểu Nghệ
李小虎=Lý Tiểu Hổ
李少君=Lý Thiếu Quân
李少局=Lý Thiếu Cục
李尘埃=Lý Trần Ai
李尚忠=Lý Thượng Trung
李山河=Lý Sơn Hà
李岳凡=Lý Nhạc Phàm
李布衣=Lý Bố Y
李师师=Lý Sư Sư
李应江=Lý Ứng Giang
李建中=Lý Kiến Trung
李建元=Lý Kiến Nguyên
李建方=Lý Kiến Phương
李建木=Lý Kiến Mộc
李开华=Lý Khai Hoa
李彩娟=Lý Thải Quyên
李彬斌=Lý Bân Bân
李德贵=Lý Đức Quý
李心淼=Lý Tâm Miểu
李志娜=Lý Chí Na
李志强=Lý Chí Cường
李志武=Lý Chí Vũ
李忠欣=Lý Trung Hân
李忠雄=Lý Trung Hùng
李思念=Lý Tư Niệm
李思思=Lý Tư Tư
李恩馨=Lý Ân Hinh
李悠然=Lý Du Nhiên
李成孝=Lý Thành Hiếu
李成宗=Lý Thành Tông
李成钟=Lý Thành Chung
李振建=Lý Chấn Kiến
李振矿=Lý Chấn Khoáng
李振阳=Lý Chấn Dương
李提火=Lý Đề Hỏa
李援朝=Lý Viên Triều
李搏俊=Lý Bác Tuấn
李文江=Lý Văn Giang
李族依=Lý Tộc Y
李无量=Lý Vô Lượng
李时本=Lý Thì Bổn
李时珍=Lý Thì Trân
李昌海=Lý Xương Hải
李明仁=Lý Minh Nhân
李明浩=Lý Minh Hạo
李明轩=Lý Minh Hiên
李易安=Lý Dịch An
李星平=Lý Tinh Bình
李春村=Lý Xuân Thôn
李春水=Lý Xuân Thủy
李春生=Lý Xuân Sinh
李晓健=Lý Hiểu Kiện
李晓灵=Lý Hiểu Linh
李景华=Lý Cảnh Hoa
李景南=Lý Cảnh Nam
李景龙=Lý Cảnh Long
李月娥=Lý Nguyệt Nga
李朝勇=Lý Triêu Dũng
李杰豪=Lý Kiệt Hào
李查德=Lý Tra Đức
李梦棠=Lý Mộng Đường
李梦涵=Lý Mộng Hàm
李植源=Lý Thực Nguyên
李楠盛=Lý Nam Thịnh
李横山=Lý Hoành Sơn
李正山=Lý Chánh Sơn
李武陵=Lý Vũ Lăng
李永昌=Lý Vĩnh Xương
李永明=Lý Vĩnh Minh
李江岳=Lý Giang Nhạc
李沧云=Lý Thương Vân
李洪国=Lý Hồng Quốc
李洪森=Lý Hồng Sâm
李洪阳=Lý Hồng Dương
李流沙=Lý Lưu Sa
李海鹰=Lý Hải Ưng
李淑媛=Lý Thục Viện
李淳风=Lý Thuần Phong
李清华=Lý Thanh Hoa
李清山=Lý Thanh Sơn
李清愁=Lý Thanh Sầu
李源朝=Lý Nguyên Triều
李灵儿=Lý Linh Nhi
李炎亭=Lý Viêm Đình
李燕茹=Lý Yến Như
李牧羊=Lý Mục Dương
李玄黄=Lý Huyền Hoàng
李玉欢=Lý Ngọc Hoan
李玉铭=Lý Ngọc Minh
李瑞之=Lý Thụy Chi
李瓦儿=Lý Ngõa Nhi
李田旺=Lý Điền Vượng
李白樱=Lý Bạch Anh
李盼盼=Lý Phán Phán
李石针=Lý Thạch Châm
李立群=Lý Lập Quần
李笑功=Lý Tiếu Công
李紫嫣=Lý Tử Yên
李红阳=Lý Hồng Dương
李约瑟=Lý Ước Sắt
李纳威=Lý Nạp Uy
李维拉=Lý Duy Lạp
李维斯=Lý Duy Tư
李美云=Lý Mỹ Vân
李美美=Lý Mỹ Mỹ
李老虎=Lý Lão Hổ
李胜利=Lý Thắng Lợi
李苓玉=Lý Linh Ngọc
李若惜=Lý Nhược Tích
李英凤=Lý Anh Phượng
李茂华=Lý Mậu Hoa
李荣升=Lý Vinh Thăng
李莲采=Lý Liên Thải
李蒲唛=Lý Bồ Mạ
李谪仙=Lý Trích Tiên
李达威=Lý Đạt Uy
李逍遥=Lý Tiêu Dao
李逸风=Lý Dật Phong
李重峰=Lý Trọng Phong
李金斗=Lý Kim Đấu
李金萍=Lý Kim Bình
李钟明=Lý Chung Minh
李锦风=Lý Cẩm Phong
李长天=Lý Trường Thiên
李长宇=Lý Trường Vũ
李长峰=Lý Trường Phong
李长庚=Lý Trường Canh
李长春=Lý Trường Xuân
李长河=Lý Trường Hà
李隆基=Lý Long Cơ
李雨菱=Lý Vũ Lăng
李雪莹=Lý Tuyết Oánh
李雷云=Lý Lôi Vân
李雷雷=Lý Lôi Lôi
李青青=Lý Thanh Thanh
李青黛=Lý Thanh Đại
李顺天=Lý Thuận Thiên
李飘絮=Lý Phiêu Nhứ
李飞燕=Lý Phi Yến
李飞鹏=Lý Phi Bằng
李香君=Lý Hương Quân
李鸣夜=Lý Minh Dạ
李鸿章=Lý Hồng Chương
李鸿量=Lý Hồng Lượng
李默一=Lý Mặc Nhất
李龙吟=Lý Long Ngâm
李龙河=Lý Long Hà
李龟牛=Lý Quy Ngưu
杜三娘=Đỗ Tam Nương
杜云飞=Đỗ Vân Phi
杜修元=Đỗ Tu Nguyên
杜先华=Đỗ Tiên Hoa
杜半成=Đỗ Bán Thành
杜友珍=Đỗ Hữu Trân
杜向华=Đỗ Hướng Hoa
杜大海=Đỗ Đại Hải
杜天野=Đỗ Thiên Dã
杜妙生=Đỗ Diệu Sanh
杜子平=Đỗ Tử Bình
杜子月=Đỗ Tử Nguyệt
杜宇峰=Đỗ Vũ Phong
杜小兰=Đỗ Tiểu Lan
杜小峰=Đỗ Tiểu Phong
杜小影=Đỗ Tiểu Ảnh
杜小梅=Đỗ Tiểu Mai
杜少卿=Đỗ Thiếu Khanh
杜山魁=Đỗ Sơn Khôi
杜思婵=Đỗ Tư Thiền
杜思蝉=Đỗ Tư Thiền
杜恒宇=Đỗ Hằng Vũ
杜戈尔=Đỗ Qua Nhĩ
杜拉斯=Đỗ Lạp Tư
杜星星=Đỗ Tinh Tinh
杜月笙=Đỗ Nguyệt Sanh
杜横天=Đỗ Hoành Thiên
杜济世=Đỗ Tế Thế
杜百英=Đỗ Bách Anh
杜紫蘅=Đỗ Tử Hành
杜若甫=Đỗ Nhược Phủ
杜莹莹=Đỗ Oánh Oánh
杜赛因=Đỗ Tái Nhân
杜远泽=Đỗ Viễn Trạch
杜迪森=Đỗ Địch Sâm
杜长峰=Đỗ Trường Phong
杜雷斯=Đỗ Lôi Tư
杜青青=Đỗ Thanh Thanh
杨一帆=Dương Nhất Phàm
杨不悔=Dương Bất Hối
杨丹枫=Dương Đan Phong
杨丽丽=Dương Lệ Lệ
杨丽影=Dương Lệ Ảnh
杨乐乐=Dương Nhạc Nhạc
杨二郎=Dương Nhị Lang
杨云冲=Dương Vân Trùng
杨云天=Dương Vân Thiên
杨云飞=Dương Vân Phi
杨亦坤=Dương Diệc Khôn
杨佩佩=Dương Bội Bội
杨偲偲=Dương Ti Ti
杨元道=Dương Nguyên Đạo
杨光磊=Dương Quang Lỗi
杨兴平=Dương Hưng Bình
杨再兴=Dương Tái Hưng
杨再庭=Dương Tái Đình
杨凝冰=Dương Ngưng Băng
杨凤琴=Dương Phượng Cầm
杨化龙=Dương Hóa Long
杨半城=Dương Bán Thành
杨发顺=Dương Phát Thuận
杨可环=Dương Khả Hoàn
杨国安=Dương Quốc An
杨国栋=Dương Quốc Đống
杨国英=Dương Quốc Anh
杨基睿=Dương Cơ Duệ
杨基隆=Dương Cơ Long
杨士奇=Dương Sĩ Kỳ
杨夙杪=Dương Túc Diểu
杨夙枞=Dương Túc Tung
杨夙枫=Dương Túc Phong
杨夙栎=Dương Túc Lịch
杨夙栩=Dương Túc Hủ
杨夙棂=Dương Túc Linh
杨大方=Dương Đại Phương
杨大牛=Dương Đại Ngưu
杨大鹏=Dương Đại Bằng
杨天来=Dương Thiên Lai
杨天然=Dương Thiên Nhiên
杨妙玉=Dương Diệu Ngọc
杨娇娇=Dương Kiều Kiều
杨子仓=Dương Tử Thương
杨子俊=Dương Tử Tuấn
杨学正=Dương Học Chánh
杨宁素=Dương Trữ Tố
杨守义=Dương Thủ Nghĩa
杨守文=Dương Thủ Văn
杨宙公=Dương Trụ Công
杨小倩=Dương Tiểu Thiến
杨小双=Dương Tiểu Song
杨幼娘=Dương Ấu Nương
杨广志=Dương Quảng Chí
杨志军=Dương Chí Quân
杨志华=Dương Chí Hoa
杨志和=Dương Chí Hòa
杨志清=Dương Chí Thanh
杨思思=Dương Tư Tư
杨恒均=Dương Hằng Quân
杨成武=Dương Thành Vũ
杨承烈=Dương Thừa Liệt
杨振铭=Dương Chấn Minh
杨文渊=Dương Văn Uyên
杨景天=Dương Cảnh Thiên
杨月梅=Dương Nguyệt Mai
杨望真=Dương Vọng Chân
杨望西=Dương Vọng Tây
杨朵朵=Dương Đóa Đóa
杨柳月=Dương Liễu Nguyệt
杨森林=Dương Sâm Lâm
杨洪远=Dương Hồng Viễn
杨浩军=Dương Hạo Quân
杨浩然=Dương Hạo Nhiên
杨海鹏=Dương Hải Bằng
杨淇淋=Dương Kỳ Lâm
杨清水=Dương Thanh Thủy
杨清轩=Dương Thanh Hiên
杨清风=Dương Thanh Phong
杨湄清=Dương Mi Thanh
杨玉权=Dương Ngọc Quyền
杨琪淋=Dương Kỳ Lâm
杨瑗箐=Dương Viện Thiến
杨瑶箐=Dương Dao Thiến
杨白凯=Dương Bạch Khải
杨破天=Dương Phá Thiên
杨秀红=Dương Tú Hồng
杨秋池=Dương Thu Trì
杨立业=Dương Lập Nghiệp
杨筠松=Dương Quân Tùng
杨素宁=Dương Tố Trữ
杨素梅=Dương Tố Mai
杨素素=Dương Tố Tố
杨紫琼=Dương Tử Quỳnh
杨耀青=Dương Diệu Thanh
杨艾筱=Dương Ngả Tiểu
杨莲亭=Dương Liên Đình
杨莲姑=Dương Liên Cô
杨蓝羽=Dương Lam Vũ
杨誉蜀=Dương Dự Thục
杨诗琪=Dương Thi Kỳ
杨诗锦=Dương Thi Cẩm
杨豪军=Dương Hào Quân
杨踏天=Dương Đạp Thiên
杨逆天=Dương Nghịch Thiên
杨醒狮=Dương Tỉnh Sư
杨采妮=Dương Thải Ny
杨阿痴=Dương A Si
杨雄宇=Dương Hùng Vũ
杨霸天=Dương Phách Thiên
杨顶天=Dương Đỉnh Thiên
杨风铃=Dương Phong Linh
杨馨儿=Dương Hinh Nhi
杨鸿烈=Dương Hồng Liệt
杨鹤楼=Dương Hạc Lâu
杨龙城=Dương Long Thành
杰克斯=Kiệt Khắc Tư
杰克逊=Kiệt Khắc Tốn
杰拉特=Kiệt Lạp Đặc
杰维斯=Kiệt Duy Tư
杰西卡=Kiệt Tây Tạp
松巴乐=Tùng Ba Nhạc
林一飞=Lâm Nhất Phi
林东城=Lâm Đông Thành
林东海=Lâm Đông Hải
林乐凡=Lâm Nhạc Phàm
林乐霞=Lâm Nhạc Hà
林云枫=Lâm Vân Phong
林云风=Lâm Vân Phong
林云飞=Lâm Vân Phi
林仙月=Lâm Tiên Nguyệt
林佩佩=Lâm Bội Bội
林佳山=Lâm Giai Sơn
林修崖=Lâm Tu Nhai
林光明=Lâm Quang Minh
林冬艳=Lâm Đông Diễm
林冰岚=Lâm Băng Lam
林北凡=Lâm Bắc Phàm
林千夜=Lâm Thiên Dạ
林博涛=Lâm Bác Đào
林双蓬=Lâm Song Bồng
林啸堂=Lâm Khiếu Đường
林回音=Lâm Hồi Âm
林天伦=Lâm Thiên Luân
林天奇=Lâm Thiên Kỳ
林天威=Lâm Thiên Uy
林天正=Lâm Thiên Chánh
林天民=Lâm Thiên Dân
林天熬=Lâm Thiên Ngao
林如海=Lâm Như Hải
林姗姗=Lâm San San
林婉儿=Lâm Uyển Nhi
林子豪=Lâm Tử Hào
林子龙=Lâm Tử Long
林孝义=Lâm Hiếu Nghĩa
林宝光=Lâm Bảo Quang
林家成=Lâm Gia Thành
林家電=Lâm Gia Điện
林庆祥=Lâm Khánh Tường
林康新=Lâm Khang Tân
林开山=Lâm Khai Sơn
林开渠=Lâm Khai Cừ
林德旺=Lâm Đức Vượng
林德池=Lâm Đức Trì
林志园=Lâm Chí Viên
林志国=Lâm Chí Quốc
林志娜=Lâm Chí Na
林志雄=Lâm Chí Hùng
林思娴=Lâm Tư Nhàn
林惠兰=Lâm Huệ Lan
林新宇=Lâm Tân Vũ
林明雄=Lâm Minh Hùng
林星河=Lâm Tinh Hà
林昱洋=Lâm Dục Dương
林晓丽=Lâm Hiểu Lệ
林晓蕾=Lâm Hiểu Lôi
林晚荣=Lâm Vãn Vinh
林月仙=Lâm Nguyệt Tiên
林月儿=Lâm Nguyệt Nhi
林朝英=Lâm Triều Anh
林木丰=Lâm Mộc Phong
林木森=Lâm Mộc Sâm
林梦菲=Lâm Mộng Phỉ
林正品=Lâm Chính Phẩm
林沧海=Lâm Thương Hải
林波阳=Lâm Ba Dương
林浣溪=Lâm Hoán Khê
林清婉=Lâm Thanh Uyển
林清源=Lâm Thanh Nguyên
林清红=Lâm Thanh Hồng
林熙棠=Lâm Hi Đường
林皓明=Lâm Hạo Minh
林盈盈=Lâm Doanh Doanh
林祖平=Lâm Tổ Bình
林祖新=Lâm Tổ Tân
林秀崖=Lâm Tú Nhai
林秀芝=Lâm Tú Chi
林秀芳=Lâm Tú Phương
林立忠=Lâm Lập Trung
林紫依=Lâm Tử Y
林紫寒=Lâm Tử Hàn
林羽璇=Lâm Vũ Tuyền
林芝莲=Lâm Chi Liên
林若音=Lâm Nhược Âm
林茹云=Lâm Như Vân
林谷南=Lâm Cốc Nam
林路重=Lâm Lộ Trọng
林迈章=Lâm Mại Chương
林近轩=Lâm Cận Hiên
林远封=Lâm Viễn Phong
林远章=Lâm Viễn Chương
林远重=Lâm Viễn Trọng
林锦鸿=Lâm Cẩm Hồng
林长枪=Lâm Trường Thương
林长风=Lâm Trường Phong
林雅童=Lâm Nhã Đồng
林雨娴=Lâm Vũ Nhàn
林雨璇=Lâm Vũ Tuyền
林雪芝=Lâm Tuyết Chi
林震东=Lâm Chấn Đông
林震兵=lâm chấn binh
林震天=Lâm Chấn Thiên
林震東=Lâm Chấn Đông
林霞衣=Lâm Hà Y
林青雅=Lâm Thanh Nhã
林馨儿=Lâm Hinh Nhân
枚肖恩=Mai Tiếu Ân
枢密院=Xu Mật Viện
枫若羽=Phong Nhược Vũ
枫静轩=Phong Tĩnh Hiên
柏建刚=Bách Kiến Cương
柏袁崇=Bách Viên Sùng
查尔斯=Tra Nhĩ Tư
查尔诺=Tra Nhĩ Nặc
查良镛=Tra Lương Dung
查计刚=Tra Kế Cương
查计钢=Tra Kế Cương
柯克利=Kha Khắc Lợi
柯特恩=Kha Đặc Ân
柯蓝儿=Kha Lam Nhi
柯鹏辉=Kha Bằng Huy
柳三剑=Liễu Tam Kiếm
柳下挥=Liễu Hạ Huy
柳下鸿=Liễu Hạ Hồng
柳东青=Liễu Đông Thanh
柳中原=Liễu Trung Nguyên
柳云刚=Liễu Vân Cương
柳云惠=Liễu Vân Huệ
柳云曼=Liễu Vân Mạn
柳云枫=Liễu Vân Phong
柳云海=Liễu Vân Hải
柳云龙=Liễu Vân Long
柳依依=Liễu Y Y
柳四海=Liễu Tứ Hải
柳境晓=Liễu Cảnh Hiểu
柳士元=Liễu Sĩ Nguyên
柳天华=Liễu Thiên Hoa
柳如君=Liễu Như Quân
柳如梦=Liễu Như Mộng
柳如烟=Liễu Như Yên
柳如风=Liễu Như Phong
柳平阳=Liễu Bình Dương
柳怀沙=Liễu Hoài Sa
柳惠枝=Liễu Huệ Chi
柳慕白=Liễu Mộ Bạch
柳振衣=Liễu Chấn Y
柳无双=Liễu Vô Song
柳星雅=Liễu Tinh Nhã
柳星魂=Liễu Tinh Hồn
柳树林=Liễu Thụ Lâm
柳残红=Liễu Tàn Hồng
柳玉妹=Liễu Ngọc Muội
柳琴科=Liễu Cầm Khoa
柳眉芳=Liễu Mi Phương
柳素青=Liễu Tố Thanh
柳芷芸=Liễu Chỉ Vân
柳若冰=Liễu Nhược Băng
柳若霜=Liễu Nhược Sương
柳薇薇=Liễu Vi Vi
柳轻如=Liễu Khinh Như
柳轻扬=Liễu Khinh Dương
柳轻摇=Liễu Khinh Diêu
柳镜晓=Liễu Kính Hiểu
柳青云=Liễu Thanh Vân
柳馨妍=Liễu Hinh Nghiên
柳鹤鸣=Liễu Hạc Minh
柴之进=Sài Chi Tiến
柴人禀=Sài Nhân Bẩm
柴人赋=Sài Nhân Phú
柴智敏=Sài Trí Mẫn
格姆斯=Cách Mỗ Tư
格尼斯=Cách Ni Tư
格拉斯=Cách Lạp Tư
格罗泽=Cách La Trạch
格莱美=Cách Lai Mỹ
格萨尔=Cách Tát Nhĩ
桂晓杰=Quế Hiểu Kiệt
桂清和=Quế Thanh Hòa
桃兵正=Đào Binh Chánh
桌不凡=Trác Bất Phàm
桑切斯=Tang Thiết Tư
桑宏云=Tang Hoành Vân
桑寒水=Tang Hàn Thủy
梁临渊=Lương Lâm Uyên
梁其松=Lương Kỳ Tùng
梁凤琪=Lương Phượng Kỳ
梁危亭=Lương Nguy Đình
梁又南=Lương Hựu Nam
梁君宇=Lương Quân Vũ
梁寒雪=Lương Hàn Tuyết
梁小丑=Lương Tiểu Sửu
梁小林=Lương Tiểu Lâm
梁少光=Lương Thiếu Quang
梁幼蔓=Lương Ấu Mạn
梁志伟=Lương Chí Vĩ
梁成龙=Lương Thành Long
梁昌贵=Lương Xương Quý
梁朝伟=Lương Triều Vĩ
梁洛施=Lương Lạc Thi
梁联合=Lương Liên Hợp
梁苍旭=Lương Thương Húc
梁若芸=Lương Nhược Vân
梁鹏海=Lương Bằng Hải
梅中文=Mai Trung Văn
梅丹佐=Mai Đan Tá
梅亦秋=Mai Diệc Thu
梅功亮=Mai Công Lượng
梅千雪=Mai Thiên Tuyết
梅哈德=Mai Cáp Đức
梅天杰=Mai Thiên Kiệt
梅寒枫=Mai Hàn Phong
梅希亚=Mai Hi Á
梅思海=Mai Tư Hải
梅晓琳=Mai Hiểu Lâm
梅杰夫=Mai Kiệt Phu
梅盼儿=Mai Phán Nhi
梅真豪=Mai Chân Hào
梅砚秋=Mai Nghiễn Thu
梅若寒=Mai Nhược Hàn
梅若芳=Mai Nhược Phương
梅长风=Mai Trường Phong
梅雪烟=Mai Tuyết Yên
梅高节=Mai Cao Tiết
梗阳裂=Ngạnh Dương Liệt
梦仙儿=Mộng Tiên Nhi
梦冰云=Mộng Băng Vân
梦天君=Mộng Thiên Quân
梦妍茜=Mộng Nghiên Thiến
梦妖祖=Mộng Yêu Tổ
梦杜鹃=Mộng Đỗ Quyên
梦神机=Mộng Thần Cơ
梦红尘=Mộng Hồng Trần
梦红缨=Mộng Hồng Anh
梦行云=Mộng Hành Vân
梵天记=Phạm Thiên Ký
梵帝绝=Phạm Đế Tuyệt
梵慕华=Phạm Mộ Hoa
梵清影=Phạm Thanh Ảnh
梵蒂冈=Phạm Đế Cương
楚一天=Sở Nhất Thiên
楚久红=Sở Cửu Hồng
楚乔恩=Sở Kiều Ân
楚云天=Sở Vân Thiên
楚云霄=Sở Vân Tiêu
楚元叙=Sở Nguyên Tự
楚先达=Sở Tiên Đạt
楚六甲=Sở Lục Giáp
楚劲荣=Sở Kính Vinh
楚劲轩=Sở Kính Hiên
楚名棠=Sở Danh Đường
楚名祥=Sở Danh Tường
楚天傲=Sở Thiên Ngạo
楚天域=Sở Thiên Vực
楚天成=Sở Thiên Thành
楚天放=Sở Thiên Phóng
楚天杰=Sở Thiên Kiệt
楚天英=Sở Thiên Anh
楚天雄=Sở Thiên Hùng
楚天风=Sở Thiên Phong
楚嫣然=Sở Yên Nhiên
楚子商=Sở Tử Thương
楚子明=Sở Tử Minh
楚子良=Sở Tử Lương
楚子骞=Sở Tử Khiên
楚子龙=Sở Tử Long
楚家辉=Sở Gia Huy
楚小凤=Sở Tiểu Phượng
楚建轩=Sở Kiến Hiên
楚弘之=Sở Hoằng Chi
楚怀阳=Sở Hoài Dương
楚惜惜=Sở Tích Tích
楚放威=Sở Phóng Uy
楚放山=Sở Phóng Sơn
楚放武=Sở Phóng Vũ
楚朝晖=Sở Triều Huy
